timestamp,TempSensor,CurrentSensor,carbonIntensity,ReleState
2025-12-27T00:39:00,27.7,0.06,52,False
2025-12-27T00:40:00,26.47,0.28,52,False
2025-12-27T00:41:00,26.85,0.19,51,False
2025-12-27T00:42:00,30.32,0.25,47,False
2025-12-27T00:43:00,26.24,0.38,50,False
2025-12-27T00:44:00,28.18,0.26,50,False
2025-12-27T00:45:00,28.27,0.4,50,False
2025-12-27T00:46:00,28.96,0.24,53,False
2025-12-27T00:47:00,28.33,0.35,50,False
2025-12-27T00:48:00,29.88,0.2,52,False
2025-12-27T00:49:00,28.24,0.26,50,False
2025-12-27T00:50:00,29.37,0.16,51,False
2025-12-27T00:51:00,29.08,0.17,52,False
2025-12-27T00:52:00,29.61,0.23,44,False
2025-12-27T00:53:00,28.11,0.12,48,False
2025-12-27T00:54:00,28.5,0.27,48,False
2025-12-27T00:55:00,27.75,0.22,47,False
2025-12-27T00:56:00,28.3,0.27,48,False
2025-12-27T00:57:00,28.38,0.12,56,False
2025-12-27T00:58:00,26.11,0.32,46,False
2025-12-27T00:59:00,28.06,0.42,53,False
2025-12-27T01:00:00,29.11,0.4,43,False
2025-12-27T01:01:00,26.89,0.44,48,False
2025-12-27T01:02:00,27.28,0.25,50,False
2025-12-27T01:03:00,29.44,0.21,52,False
2025-12-27T01:04:00,29.65,0.3,53,False
2025-12-27T01:05:00,27.71,0.23,53,False
2025-12-27T01:06:00,28.52,0.08,48,False
2025-12-27T01:07:00,28.29,0.33,48,False
2025-12-27T01:08:00,29.57,0.23,53,False
2025-12-27T01:09:00,27.88,0.1,49,False
2025-12-27T01:10:00,28.05,0.2,45,False
2025-12-27T01:11:00,29.79,0.23,45,False
2025-12-27T01:12:00,27.47,0.25,46,False
2025-12-27T01:13:00,28.0,0.25,52,False
2025-12-27T01:14:00,28.65,0.39,50,False
2025-12-27T01:15:00,30.06,0.12,53,False
2025-12-27T01:16:00,27.37,0.23,48,False
2025-12-27T01:17:00,27.87,0.16,51,False
2025-12-27T01:18:00,29.19,0.38,53,False
2025-12-27T01:19:00,29.37,0.19,49,False
2025-12-27T01:20:00,28.86,0.22,52,False
2025-12-27T01:21:00,28.55,0.35,47,False
2025-12-27T01:22:00,28.82,0.38,49,False
2025-12-27T01:23:00,27.2,0.4,49,False
2025-12-27T01:24:00,28.83,0.09,45,False
2025-12-27T01:25:00,30.24,0.3,52,False
2025-12-27T01:26:00,27.46,0.28,48,False
2025-12-27T01:27:00,28.01,0.24,50,False
2025-12-27T01:28:00,28.42,0.26,52,False
2025-12-27T01:29:00,28.51,0.38,52,False
2025-12-27T01:30:00,30.71,0.35,53,False
2025-12-27T01:31:00,27.96,0.34,50,False
2025-12-27T01:32:00,27.78,0.27,49,False
2025-12-27T01:33:00,29.7,0.48,50,False
2025-12-27T01:34:00,28.31,0.21,44,False
2025-12-27T01:35:00,29.77,0.09,45,False
2025-12-27T01:36:00,28.8,0.22,45,False
2025-12-27T01:37:00,29.48,0.26,47,False
2025-12-27T01:38:00,27.48,0.38,52,False
2025-12-27T01:39:00,29.52,0.2,47,False
2025-12-27T01:40:00,29.31,0.3,49,False
2025-12-27T01:41:00,28.86,0.1,56,False
2025-12-27T01:42:00,27.9,0.36,49,False
2025-12-27T01:43:00,29.38,0.26,54,False
2025-12-27T01:44:00,29.91,0.22,47,False
2025-12-27T01:45:00,28.68,0.46,50,False
2025-12-27T01:46:00,28.72,0.36,47,False
2025-12-27T01:47:00,30.05,0.15,50,False
2025-12-27T01:48:00,30.99,0.24,54,False
2025-12-27T01:49:00,30.24,0.52,44,False
2025-12-27T01:50:00,29.55,0.45,53,False
2025-12-27T01:51:00,29.1,0.34,52,False
2025-12-27T01:52:00,29.34,0.07,49,False
2025-12-27T01:53:00,28.07,0.38,45,False
2025-12-27T01:54:00,29.26,0.19,51,False
2025-12-27T01:55:00,30.56,0.38,49,False
2025-12-27T01:56:00,29.5,0.18,52,False
2025-12-27T01:57:00,28.86,0.3,51,False
2025-12-27T01:58:00,28.79,0.19,58,False
2025-12-27T01:59:00,29.5,0.21,50,False
2025-12-27T02:00:00,28.32,0.31,47,False
2025-12-27T02:01:00,28.67,0.12,52,False
2025-12-27T02:02:00,31.14,0.49,52,False
2025-12-27T02:03:00,28.6,0.15,57,False
2025-12-27T02:04:00,28.85,0.14,55,False
2025-12-27T02:05:00,29.97,0.31,53,False
2025-12-27T02:06:00,29.26,0.38,58,False
2025-12-27T02:07:00,29.82,0.22,47,False
2025-12-27T02:08:00,30.62,0.14,49,False
2025-12-27T02:09:00,28.23,0.16,48,False
2025-12-27T02:10:00,30.56,0.15,50,False
2025-12-27T02:11:00,29.24,0.28,46,False
2025-12-27T02:12:00,29.56,0.24,54,False
2025-12-27T02:13:00,31.8,0.29,51,False
2025-12-27T02:14:00,28.5,0.29,46,False
2025-12-27T02:15:00,30.51,0.33,48,False
2025-12-27T02:16:00,31.08,0.21,53,False
2025-12-27T02:17:00,29.29,0.18,55,False
2025-12-27T02:18:00,29.33,0.27,60,False
2025-12-27T02:19:00,29.65,0.24,64,False
2025-12-27T02:20:00,29.36,0.28,54,False
2025-12-27T02:21:00,30.14,0.18,48,False
2025-12-27T02:22:00,30.99,0.31,44,False
2025-12-27T02:23:00,29.76,0.13,53,False
2025-12-27T02:24:00,31.07,0.21,49,False
2025-12-27T02:25:00,31.57,0.36,51,False
2025-12-27T02:26:00,30.63,0.14,50,False
2025-12-27T02:27:00,30.75,0.36,52,False
2025-12-27T02:28:00,29.65,0.11,57,False
2025-12-27T02:29:00,27.65,0.09,53,False
2025-12-27T02:30:00,30.88,0.1,52,False
2025-12-27T02:31:00,31.12,0.26,49,False
2025-12-27T02:32:00,30.59,0.32,46,False
2025-12-27T02:33:00,31.28,0.38,51,False
2025-12-27T02:34:00,29.85,0.37,53,False
2025-12-27T02:35:00,30.94,0.34,60,False
2025-12-27T02:36:00,31.92,0.17,54,False
2025-12-27T02:37:00,31.14,0.17,57,False
2025-12-27T02:38:00,31.84,0.33,51,False
2025-12-27T02:39:00,31.87,0.39,48,False
2025-12-27T02:40:00,29.33,0.15,49,False
2025-12-27T02:41:00,31.29,0.38,50,False
2025-12-27T02:42:00,29.97,0.06,62,False
2025-12-27T02:43:00,29.52,0.29,50,False
2025-12-27T02:44:00,30.36,0.24,57,False
2025-12-27T02:45:00,32.43,0.23,50,False
2025-12-27T02:46:00,30.16,0.25,57,False
2025-12-27T02:47:00,28.97,0.16,55,False
2025-12-27T02:48:00,29.31,0.29,53,False
2025-12-27T02:49:00,31.26,0.26,54,False
2025-12-27T02:50:00,30.04,0.34,51,False
2025-12-27T02:51:00,28.79,0.41,56,False
2025-12-27T02:52:00,29.45,0.26,52,False
2025-12-27T02:53:00,31.05,0.17,49,False
2025-12-27T02:54:00,31.69,0.14,49,False
2025-12-27T02:55:00,30.49,0.42,55,False
2025-12-27T02:56:00,31.61,0.41,60,False
2025-12-27T02:57:00,31.9,0.34,55,False
2025-12-27T02:58:00,30.23,0.26,54,False
2025-12-27T02:59:00,30.91,0.33,55,False
2025-12-27T03:00:00,30.46,0.38,59,False
2025-12-27T03:01:00,31.63,0.19,55,False
2025-12-27T03:02:00,30.5,0.25,53,False
2025-12-27T03:03:00,29.93,0.14,59,False
2025-12-27T03:04:00,31.22,0.24,56,False
2025-12-27T03:05:00,32.3,0.4,61,False
2025-12-27T03:06:00,31.73,0.36,55,False
2025-12-27T03:07:00,32.25,0.26,50,False
2025-12-27T03:08:00,32.19,0.0,49,False
2025-12-27T03:09:00,31.34,0.18,61,False
2025-12-27T03:10:00,30.72,0.26,62,False
2025-12-27T03:11:00,30.48,0.23,54,False
2025-12-27T03:12:00,29.79,0.25,53,False
2025-12-27T03:13:00,32.59,0.27,61,False
2025-12-27T03:14:00,31.09,0.2,51,False
2025-12-27T03:15:00,29.75,0.25,52,False
2025-12-27T03:16:00,32.71,0.24,58,False
2025-12-27T03:17:00,31.6,0.18,54,False
2025-12-27T03:18:00,32.5,0.43,55,False
2025-12-27T03:19:00,31.29,0.2,55,False
2025-12-27T03:20:00,30.79,0.02,57,False
2025-12-27T03:21:00,32.05,0.43,61,False
2025-12-27T03:22:00,32.16,0.17,56,False
2025-12-27T03:23:00,31.38,0.34,58,False
2025-12-27T03:24:00,33.0,0.18,47,False
2025-12-27T03:25:00,32.66,0.31,56,False
2025-12-27T03:26:00,32.3,0.25,52,False
2025-12-27T03:27:00,30.65,0.35,51,False
2025-12-27T03:28:00,30.54,0.23,52,False
2025-12-27T03:29:00,33.02,0.18,55,False
2025-12-27T03:30:00,29.65,0.28,60,False
2025-12-27T03:31:00,31.78,0.21,51,False
2025-12-27T03:32:00,32.04,0.06,56,False
2025-12-27T03:33:00,31.43,0.19,54,False
2025-12-27T03:34:00,31.91,0.54,55,False
2025-12-27T03:35:00,32.39,0.07,60,False
2025-12-27T03:36:00,31.41,0.27,59,False
2025-12-27T03:37:00,32.91,0.23,62,False
2025-12-27T03:38:00,32.63,0.43,56,False
2025-12-27T03:39:00,31.9,0.14,54,False
2025-12-27T03:40:00,31.28,0.26,56,False
2025-12-27T03:41:00,32.04,0.32,58,False
2025-12-27T03:42:00,34.27,0.23,58,False
2025-12-27T03:43:00,31.43,0.17,53,False
2025-12-27T03:44:00,33.74,0.25,57,False
2025-12-27T03:45:00,30.48,0.22,58,False
2025-12-27T03:46:00,31.4,0.22,67,False
2025-12-27T03:47:00,31.75,0.34,65,False
2025-12-27T03:48:00,33.26,0.29,54,False
2025-12-27T03:49:00,32.4,0.31,56,False
2025-12-27T03:50:00,33.68,0.28,51,False
2025-12-27T03:51:00,32.06,0.35,55,False
2025-12-27T03:52:00,32.36,0.38,59,False
2025-12-27T03:53:00,32.12,0.22,62,False
2025-12-27T03:54:00,34.5,0.33,55,False
2025-12-27T03:55:00,31.38,0.12,55,False
2025-12-27T03:56:00,32.01,0.02,49,False
2025-12-27T03:57:00,31.57,0.43,57,False
2025-12-27T03:58:00,33.15,0.22,54,False
2025-12-27T03:59:00,31.46,0.28,56,False
2025-12-27T04:00:00,34.45,0.13,54,False
2025-12-27T04:01:00,32.73,0.12,58,False
2025-12-27T04:02:00,33.09,0.18,51,False
2025-12-27T04:03:00,33.17,0.31,52,False
2025-12-27T04:04:00,32.71,0.2,67,False
2025-12-27T04:05:00,32.88,0.22,53,False
2025-12-27T04:06:00,32.87,0.18,54,False
2025-12-27T04:07:00,33.33,0.37,66,False
2025-12-27T04:08:00,32.01,0.34,70,False
2025-12-27T04:09:00,31.87,0.2,54,False
2025-12-27T04:10:00,33.71,0.32,57,False
2025-12-27T04:11:00,32.91,0.23,60,False
2025-12-27T04:12:00,30.93,0.22,66,False
2025-12-27T04:13:00,32.49,0.25,55,False
2025-12-27T04:14:00,34.52,0.31,58,False
2025-12-27T04:15:00,32.86,0.16,62,False
2025-12-27T04:16:00,32.51,0.3,61,False
2025-12-27T04:17:00,31.57,0.5,58,False
2025-12-27T04:18:00,32.53,0.27,59,False
2025-12-27T04:19:00,31.96,0.25,54,False
2025-12-27T04:20:00,33.57,0.24,58,False
2025-12-27T04:21:00,33.22,0.3,58,False
2025-12-27T04:22:00,32.83,0.09,60,False
2025-12-27T04:23:00,32.46,0.42,57,False
2025-12-27T04:24:00,34.77,0.35,62,False
2025-12-27T04:25:00,32.57,0.19,64,False
2025-12-27T04:26:00,32.6,0.25,60,False
2025-12-27T04:27:00,33.08,0.19,61,False
2025-12-27T04:28:00,33.25,0.28,60,False
2025-12-27T04:29:00,33.86,0.26,60,False
2025-12-27T04:30:00,34.33,0.27,57,False
2025-12-27T04:31:00,34.28,0.15,61,False
2025-12-27T04:32:00,35.88,0.2,60,False
2025-12-27T04:33:00,31.78,0.36,69,False
2025-12-27T04:34:00,33.73,0.2,67,False
2025-12-27T04:35:00,33.01,0.0,62,False
2025-12-27T04:36:00,35.56,0.23,57,False
2025-12-27T04:37:00,33.75,0.49,56,False
2025-12-27T04:38:00,31.57,0.33,65,False
2025-12-27T04:39:00,34.06,0.19,62,False
2025-12-27T04:40:00,33.92,0.24,63,False
2025-12-27T04:41:00,34.44,0.32,54,False
2025-12-27T04:42:00,32.98,0.07,65,False
2025-12-27T04:43:00,34.06,0.16,63,False
2025-12-27T04:44:00,33.48,0.29,57,False
2025-12-27T04:45:00,33.11,0.41,59,False
2025-12-27T04:46:00,34.15,0.21,62,False
2025-12-27T04:47:00,33.98,0.41,62,False
2025-12-27T04:48:00,34.9,0.17,60,False
2025-12-27T04:49:00,33.91,0.0,61,False
2025-12-27T04:50:00,34.51,0.32,61,False
2025-12-27T04:51:00,32.72,0.3,62,False
2025-12-27T04:52:00,35.35,0.32,68,False
2025-12-27T04:53:00,33.2,0.32,52,False
2025-12-27T04:54:00,34.91,0.27,61,False
2025-12-27T04:55:00,34.29,0.22,63,False
2025-12-27T04:56:00,34.19,0.23,63,False
2025-12-27T04:57:00,34.84,0.2,61,False
2025-12-27T04:58:00,31.96,0.21,55,False
2025-12-27T04:59:00,33.55,0.07,64,False
2025-12-27T05:00:00,34.9,0.13,69,False
2025-12-27T05:01:00,36.1,0.23,56,False
2025-12-27T05:02:00,34.17,0.03,66,False
2025-12-27T05:03:00,31.79,0.05,61,False
2025-12-27T05:04:00,33.93,0.22,62,False
2025-12-27T05:05:00,34.21,0.24,59,False
2025-12-27T05:06:00,35.41,0.22,61,False
2025-12-27T05:07:00,34.37,0.01,68,False
2025-12-27T05:08:00,33.07,0.41,65,False
2025-12-27T05:09:00,35.33,0.11,70,False
2025-12-27T05:10:00,34.96,0.17,68,False
2025-12-27T05:11:00,33.72,0.12,65,False
2025-12-27T05:12:00,35.16,0.38,70,False
2025-12-27T05:13:00,33.92,0.29,65,False
2025-12-27T05:14:00,34.19,0.2,67,False
2025-12-27T05:15:00,33.98,0.2,62,False
2025-12-27T05:16:00,34.23,0.27,64,False
2025-12-27T05:17:00,35.47,0.13,61,False
2025-12-27T05:18:00,32.8,0.29,68,False
2025-12-27T05:19:00,35.71,0.2,59,False
2025-12-27T05:20:00,34.81,0.3,67,False
2025-12-27T05:21:00,34.26,0.3,63,False
2025-12-27T05:22:00,34.7,0.19,69,False
2025-12-27T05:23:00,33.79,0.04,67,False
2025-12-27T05:24:00,33.09,0.23,71,False
2025-12-27T05:25:00,33.87,0.11,67,False
2025-12-27T05:26:00,32.88,0.26,58,False
2025-12-27T05:27:00,33.44,0.22,64,False
2025-12-27T05:28:00,33.19,0.19,60,False
2025-12-27T05:29:00,36.06,0.12,62,False
2025-12-27T05:30:00,33.58,0.37,71,False
2025-12-27T05:31:00,34.84,0.2,67,False
2025-12-27T05:32:00,36.03,0.49,62,False
2025-12-27T05:33:00,35.78,0.25,61,False
2025-12-27T05:34:00,34.66,0.29,65,False
2025-12-27T05:35:00,34.69,0.25,60,False
2025-12-27T05:36:00,35.18,0.28,62,False
2025-12-27T05:37:00,37.13,0.36,66,False
2025-12-27T05:38:00,35.46,0.36,70,False
2025-12-27T05:39:00,35.74,0.07,68,False
2025-12-27T05:40:00,37.36,0.34,56,False
2025-12-27T05:41:00,35.39,0.3,67,False
2025-12-27T05:42:00,36.28,0.25,66,False
2025-12-27T05:43:00,35.64,0.42,67,False
2025-12-27T05:44:00,35.64,0.43,72,False
2025-12-27T05:45:00,34.24,0.34,58,False
2025-12-27T05:46:00,34.09,0.2,64,False
2025-12-27T05:47:00,34.73,0.13,68,False
2025-12-27T05:48:00,36.15,0.33,60,False
2025-12-27T05:49:00,36.12,0.39,72,False
2025-12-27T05:50:00,36.64,0.05,68,False
2025-12-27T05:51:00,35.32,0.36,70,False
2025-12-27T05:52:00,35.89,0.22,64,False
2025-12-27T05:53:00,35.92,0.07,70,False
2025-12-27T05:54:00,35.29,0.3,71,False
2025-12-27T05:55:00,35.1,0.34,68,False
2025-12-27T05:56:00,33.96,0.21,68,False
2025-12-27T05:57:00,35.31,0.14,68,False
2025-12-27T05:58:00,35.38,0.42,63,False
2025-12-27T05:59:00,36.64,0.18,66,False
2025-12-27T06:00:00,36.76,0.37,66,False
2025-12-27T06:01:00,35.69,0.1,69,False
2025-12-27T06:02:00,37.63,0.29,71,False
2025-12-27T06:03:00,35.78,0.29,63,False
2025-12-27T06:04:00,36.64,0.34,67,False
2025-12-27T06:05:00,35.53,0.4,73,False
2025-12-27T06:06:00,34.51,0.17,64,False
2025-12-27T06:07:00,35.25,0.3,64,False
2025-12-27T06:08:00,37.17,0.11,68,False
2025-12-27T06:09:00,35.45,0.11,71,False
2025-12-27T06:10:00,35.27,0.19,68,False
2025-12-27T06:11:00,35.75,0.29,73,False
2025-12-27T06:12:00,35.39,0.42,71,False
2025-12-27T06:13:00,36.99,0.44,71,False
2025-12-27T06:14:00,37.7,0.21,70,False
2025-12-27T06:15:00,35.84,0.28,77,False
2025-12-27T06:16:00,36.4,0.34,67,False
2025-12-27T06:17:00,36.85,0.33,60,False
2025-12-27T06:18:00,36.01,0.23,75,False
2025-12-27T06:19:00,35.04,0.26,67,False
2025-12-27T06:20:00,35.53,0.24,69,False
2025-12-27T06:21:00,36.37,0.23,74,False
2025-12-27T06:22:00,36.37,0.22,62,False
2025-12-27T06:23:00,34.2,0.24,64,False
2025-12-27T06:24:00,35.58,0.21,62,False
2025-12-27T06:25:00,35.3,0.14,66,False
2025-12-27T06:26:00,36.94,0.34,71,False
2025-12-27T06:27:00,35.37,0.3,71,False
2025-12-27T06:28:00,35.63,0.44,70,False
2025-12-27T06:29:00,35.62,0.29,64,False
2025-12-27T06:30:00,36.92,0.21,60,False
2025-12-27T06:31:00,37.12,0.19,70,False
2025-12-27T06:32:00,36.66,0.25,68,False
2025-12-27T06:33:00,37.29,0.31,71,False
2025-12-27T06:34:00,37.44,0.23,72,False
2025-12-27T06:35:00,34.41,0.1,70,False
2025-12-27T06:36:00,36.83,0.18,73,False
2025-12-27T06:37:00,35.89,0.25,71,False
2025-12-27T06:38:00,35.02,0.32,72,False
2025-12-27T06:39:00,35.98,0.1,67,False
2025-12-27T06:40:00,37.05,0.28,69,False
2025-12-27T06:41:00,37.79,0.27,71,False
2025-12-27T06:42:00,35.01,0.2,74,False
2025-12-27T06:43:00,36.99,0.19,69,False
2025-12-27T06:44:00,38.35,0.18,73,False
2025-12-27T06:45:00,38.24,0.26,69,False
2025-12-27T06:46:00,32.97,0.36,70,False
2025-12-27T06:47:00,38.62,0.37,74,False
2025-12-27T06:48:00,37.42,0.14,63,False
2025-12-27T06:49:00,34.17,0.23,66,False
2025-12-27T06:50:00,35.73,0.03,65,False
2025-12-27T06:51:00,37.77,0.26,62,False
2025-12-27T06:52:00,36.89,0.31,68,False
2025-12-27T06:53:00,35.97,0.41,74,False
2025-12-27T06:54:00,36.63,0.07,70,False
2025-12-27T06:55:00,55.66,4.86,72,True
2025-12-27T06:56:00,54.86,4.84,76,True
2025-12-27T06:57:00,57.03,8.0,77,True
2025-12-27T06:58:00,58.6,4.59,71,True
2025-12-27T06:59:00,51.97,6.19,77,True
2025-12-27T07:00:00,45.96,7.17,72,True
2025-12-27T07:01:00,49.89,5.8,68,True
2025-12-27T07:02:00,55.65,4.19,69,True
2025-12-27T07:03:00,51.18,3.46,66,True
2025-12-27T07:04:00,54.06,5.89,68,True
2025-12-27T07:05:00,54.75,6.97,71,True
2025-12-27T07:06:00,55.9,5.66,75,True
2025-12-27T07:07:00,55.93,6.48,79,True
2025-12-27T07:08:00,58.9,8.0,67,True
2025-12-27T07:09:00,54.55,6.0,74,True
2025-12-27T07:10:00,49.74,3.68,68,True
2025-12-27T07:11:00,57.07,5.06,74,True
2025-12-27T07:12:00,56.82,6.64,72,True
2025-12-27T07:13:00,45.33,4.7,65,True
2025-12-27T07:14:00,51.23,6.81,76,True
2025-12-27T07:15:00,56.02,4.92,70,True
2025-12-27T07:16:00,52.76,5.4,71,True
2025-12-27T07:17:00,57.46,4.58,69,True
2025-12-27T07:18:00,52.8,5.19,70,True
2025-12-27T07:19:00,59.87,5.25,75,True
2025-12-27T07:20:00,54.86,3.07,72,True
2025-12-27T07:21:00,46.85,4.47,75,True
2025-12-27T07:22:00,57.9,3.52,75,True
2025-12-27T07:23:00,57.52,4.51,79,True
2025-12-27T07:24:00,52.88,4.05,72,True
2025-12-27T07:25:00,48.7,6.21,68,True
2025-12-27T07:26:00,58.7,6.23,78,True
2025-12-27T07:27:00,50.29,5.67,72,True
2025-12-27T07:28:00,54.02,3.48,78,True
2025-12-27T07:29:00,52.85,4.88,75,True
2025-12-27T07:30:00,50.77,3.38,73,True
2025-12-27T07:31:00,55.59,4.82,75,True
2025-12-27T07:32:00,55.8,5.78,82,True
2025-12-27T07:33:00,56.3,6.19,82,True
2025-12-27T07:34:00,54.3,5.57,74,True
2025-12-27T07:35:00,52.39,6.51,75,True
2025-12-27T07:36:00,62.3,5.31,79,True
2025-12-27T07:37:00,54.78,4.72,71,True
2025-12-27T07:38:00,50.62,6.05,76,True
2025-12-27T07:39:00,56.58,6.09,74,True
2025-12-27T07:40:00,56.43,4.37,76,True
2025-12-27T07:41:00,58.88,5.45,71,True
2025-12-27T07:42:00,53.73,4.65,68,True
2025-12-27T07:43:00,52.77,2.59,67,True
2025-12-27T07:44:00,49.27,5.53,70,True
2025-12-27T07:45:00,54.89,3.45,73,True
2025-12-27T07:46:00,49.58,5.39,74,True
2025-12-27T07:47:00,56.78,3.16,83,True
2025-12-27T07:48:00,49.89,4.14,80,True
2025-12-27T07:49:00,52.62,4.48,71,True
2025-12-27T07:50:00,60.31,6.44,77,True
2025-12-27T07:51:00,53.57,4.36,74,True
2025-12-27T07:52:00,56.41,3.71,74,True
2025-12-27T07:53:00,57.73,5.44,76,True
2025-12-27T07:54:00,57.73,4.74,78,True
2025-12-27T07:55:00,60.79,5.95,74,True
2025-12-27T07:56:00,58.69,3.79,80,True
2025-12-27T07:57:00,56.99,5.25,71,True
2025-12-27T07:58:00,47.19,7.96,76,True
2025-12-27T07:59:00,56.56,4.71,86,True
2025-12-27T08:00:00,62.01,5.22,77,True
2025-12-27T08:01:00,58.44,3.01,82,True
2025-12-27T08:02:00,60.4,3.98,77,True
2025-12-27T08:03:00,53.28,5.55,79,True
2025-12-27T08:04:00,55.43,4.6,76,True
2025-12-27T08:05:00,57.14,5.74,76,True
2025-12-27T08:06:00,57.64,5.51,73,True
2025-12-27T08:07:00,57.02,3.42,78,True
2025-12-27T08:08:00,50.23,6.22,73,True
2025-12-27T08:09:00,53.01,3.51,79,True
2025-12-27T08:10:00,51.29,4.08,81,True
2025-12-27T08:11:00,56.61,5.28,78,True
2025-12-27T08:12:00,55.05,6.88,76,True
2025-12-27T08:13:00,55.2,3.8,79,True
2025-12-27T08:14:00,53.58,5.18,76,True
2025-12-27T08:15:00,52.05,5.19,81,True
2025-12-27T08:16:00,54.66,5.79,70,True
2025-12-27T08:17:00,60.46,6.42,76,True
2025-12-27T08:18:00,63.88,4.52,69,True
2025-12-27T08:19:00,61.03,6.21,71,True
2025-12-27T08:20:00,53.67,6.6,83,True
2025-12-27T08:21:00,50.56,7.14,81,True
2025-12-27T08:22:00,61.64,5.6,75,True
2025-12-27T08:23:00,59.84,5.19,72,True
2025-12-27T08:24:00,57.22,4.43,66,True
2025-12-27T08:25:00,55.26,3.25,75,True
2025-12-27T08:26:00,51.96,4.67,87,True
2025-12-27T08:27:00,56.84,5.13,80,True
2025-12-27T08:28:00,58.61,4.87,76,True
2025-12-27T08:29:00,57.59,5.72,80,True
2025-12-27T08:30:00,50.77,3.25,72,True
2025-12-27T08:31:00,53.19,4.78,77,True
2025-12-27T08:32:00,53.14,7.39,78,True
2025-12-27T08:33:00,58.68,6.19,78,True
2025-12-27T08:34:00,58.6,5.74,81,True
2025-12-27T08:35:00,54.18,5.47,80,True
2025-12-27T08:36:00,48.04,4.56,81,True
2025-12-27T08:37:00,60.94,2.9,76,True
2025-12-27T08:38:00,61.26,5.55,82,True
2025-12-27T08:39:00,57.77,2.06,85,True
2025-12-27T08:40:00,54.9,4.61,75,True
2025-12-27T08:41:00,54.66,5.0,75,True
2025-12-27T08:42:00,59.48,4.46,84,True
2025-12-27T08:43:00,59.09,7.61,78,True
2025-12-27T08:44:00,56.02,7.19,84,True
2025-12-27T08:45:00,65.3,6.24,77,True
2025-12-27T08:46:00,49.25,3.89,85,True
2025-12-27T08:47:00,53.72,7.31,80,True
2025-12-27T08:48:00,54.13,5.74,80,True
2025-12-27T08:49:00,55.74,3.87,85,True
2025-12-27T08:50:00,61.27,5.04,78,True
2025-12-27T08:51:00,59.46,6.15,75,True
2025-12-27T08:52:00,57.56,4.28,77,True
2025-12-27T08:53:00,49.61,5.17,81,True
2025-12-27T08:54:00,57.98,5.38,73,True
2025-12-27T08:55:00,50.97,3.68,82,True
2025-12-27T08:56:00,54.33,4.68,77,True
2025-12-27T08:57:00,53.81,3.77,84,True
2025-12-27T08:58:00,52.08,6.04,70,True
2025-12-27T08:59:00,53.9,3.91,77,True
2025-12-27T09:00:00,60.01,5.35,73,True
2025-12-27T09:01:00,61.89,3.33,76,True
2025-12-27T09:02:00,54.58,3.64,81,True
2025-12-27T09:03:00,50.07,3.58,79,True
2025-12-27T09:04:00,56.65,4.65,79,True
2025-12-27T09:05:00,53.26,5.22,79,True
2025-12-27T09:06:00,57.8,5.44,81,True
2025-12-27T09:07:00,57.31,2.87,76,True
2025-12-27T09:08:00,49.92,4.8,83,True
2025-12-27T09:09:00,54.97,4.1,83,True
2025-12-27T09:10:00,58.77,5.64,82,True
2025-12-27T09:11:00,55.51,4.68,83,True
2025-12-27T09:12:00,52.01,4.9,82,True
2025-12-27T09:13:00,58.39,4.11,89,True
2025-12-27T09:14:00,49.5,7.07,80,True
2025-12-27T09:15:00,56.57,3.46,79,True
2025-12-27T09:16:00,53.32,4.52,78,True
