timestamp,TempSensor,CurrentSensor,carbonIntensity,ReleState
2026-01-09T09:32:32,80.4,6.73,68,False
2026-01-09T09:32:37,68.59,2.87,68,False
2026-01-09T09:32:42,70.29,3.63,68,False
2026-01-09T09:32:47,74.93,0.8,68,False
2026-01-09T09:32:52,77.9,1.3,68,False
2026-01-09T09:32:57,77.8,7.94,68,False
2026-01-09T09:33:02,78.74,7.09,68,False
2026-01-09T09:33:07,80.37,7.59,68,False
2026-01-09T09:33:12,86.84,4.37,68,False
2026-01-09T09:33:17,79.77,1.48,68,False
2026-01-09T09:33:22,69.93,2.3,68,False
2026-01-09T09:33:27,71.26,2.56,68,False
2026-01-09T09:33:32,66.91,4.65,68,False
2026-01-09T09:33:37,70.82,2.21,68,False
2026-01-09T09:33:42,80.72,6.06,68,False
2026-01-09T09:33:47,86.24,0.74,68,False
2026-01-09T09:33:52,83.54,5.81,68,False
2026-01-09T09:33:57,77.76,7.32,68,False
2026-01-09T09:34:02,89.16,4.94,68,False
2026-01-09T09:34:07,90.33,4.9,68,False
2026-01-09T09:34:12,92.24,6.24,68,False
2026-01-09T09:34:18,92.39,6.01,68,False
2026-01-09T09:34:23,96.15,7.27,68,False
2026-01-09T09:34:28,95.61,2.81,68,False
2026-01-09T09:34:33,90.15,1.0,68,False
2026-01-09T09:34:38,98.84,3.04,68,False
2026-01-09T09:34:43,93.97,4.1,68,False
2026-01-09T09:34:48,96.43,6.42,68,False
2026-01-09T09:34:53,95.8,3.67,68,False
2026-01-09T09:34:58,95.12,5.11,68,False
2026-01-09T09:35:03,96.92,5.53,68,False
2026-01-09T09:35:08,100.21,0.57,68,False
2026-01-09T09:35:13,105.78,5.61,68,False
2026-01-09T09:35:18,111.9,5.39,68,False
2026-01-09T09:35:23,110.66,3.96,68,False
2026-01-09T09:35:28,106.73,1.82,68,False
2026-01-09T09:35:33,107.53,1.09,68,False
2026-01-09T09:35:38,96.74,1.87,68,False
2026-01-09T09:35:43,93.58,6.5,68,False
2026-01-09T09:35:48,98.59,4.97,68,False
2026-01-09T09:35:53,97.78,3.9,68,False
2026-01-09T09:35:58,92.42,6.8,68,False
2026-01-09T09:36:03,91.75,4.32,68,False
2026-01-09T09:36:08,102.9,3.76,68,False
2026-01-09T09:36:13,108.93,6.31,68,False
2026-01-09T09:36:18,112.99,4.8,68,False
2026-01-09T09:36:23,113.76,5.53,68,False
2026-01-09T09:36:28,118.06,1.5,68,False
2026-01-09T09:36:33,112.36,7.62,68,False
2026-01-09T09:36:38,106.86,2.77,68,False
2026-01-09T09:36:43,112.45,1.78,68,False
2026-01-09T09:36:48,112.73,2.93,68,False
2026-01-09T09:36:53,115.25,3.49,68,False
2026-01-09T09:36:58,116.92,4.64,68,False
2026-01-09T09:37:04,111.15,4.46,68,False
2026-01-09T09:37:09,121.08,2.27,68,False
2026-01-09T09:37:14,126.21,6.74,68,False
2026-01-09T09:37:19,127.97,7.2,68,False
2026-01-09T09:37:24,128.43,3.81,68,False
2026-01-09T09:37:29,130.71,0.76,68,False
2026-01-09T09:37:34,132.23,2.29,68,False
2026-01-09T09:37:39,134.08,6.78,68,False
2026-01-09T09:37:44,136.59,5.05,68,False
2026-01-09T09:37:49,141.74,5.98,68,False
2026-01-09T09:37:54,139.76,6.36,68,False
2026-01-09T09:37:59,140.25,3.7,68,False
2026-01-09T09:38:04,133.75,5.42,68,False
2026-01-09T09:38:09,127.75,5.31,68,False
2026-01-09T09:38:14,140.24,4.22,68,False
2026-01-09T09:38:19,142.99,6.82,68,False
2026-01-09T09:38:24,142.82,3.88,68,False
2026-01-09T09:38:29,141.28,4.31,68,False
2026-01-09T09:38:34,144.55,2.22,68,False
2026-01-09T09:38:39,142.03,6.4,68,False
2026-01-09T09:38:44,138.87,7.05,68,False
2026-01-09T09:38:49,140.8,7.45,68,False
2026-01-09T09:38:54,143.38,4.27,68,False
2026-01-09T09:38:59,141.33,7.55,68,False
2026-01-09T09:39:04,141.1,4.92,68,False
2026-01-09T09:39:09,144.02,0.81,68,False
2026-01-09T09:39:14,141.94,6.72,68,False
2026-01-09T09:39:19,143.48,7.42,68,False
2026-01-09T09:39:24,148.37,5.26,68,False
2026-01-09T09:39:29,146.31,7.63,68,False
2026-01-09T09:39:34,146.29,5.11,68,False
2026-01-09T09:39:39,149.35,3.44,68,False
2026-01-09T09:39:44,148.27,1.41,68,False
2026-01-09T09:39:50,148.21,5.75,68,False
2026-01-09T09:39:55,144.8,6.4,68,False
2026-01-09T09:40:45,148.52,6.53,68,False
2026-01-09T09:40:50,133.67,4.77,68,False
2026-01-09T09:40:55,139.16,2.75,68,False
2026-01-09T09:41:00,137.9,1.78,68,False
2026-01-09T09:41:05,139.6,7.03,68,False
2026-01-09T09:41:10,130.57,2.94,68,False
2026-01-09T09:41:15,128.05,6.21,68,False
2026-01-09T09:41:20,120.2,4.05,68,False
2026-01-09T09:41:25,131.11,1.41,68,False
2026-01-09T09:41:30,129.69,0.76,68,False
2026-01-09T09:41:35,123.51,6.17,68,False
2026-01-09T09:41:40,125.55,2.37,68,False
2026-01-09T09:41:45,129.02,1.95,68,False
2026-01-09T09:41:50,125.62,7.57,68,False
2026-01-09T09:41:55,120.34,2.16,68,False
2026-01-09T09:42:00,122.29,2.26,68,False
2026-01-09T09:42:05,125.34,2.27,68,False
2026-01-09T09:42:10,129.96,7.88,68,False
2026-01-09T09:42:15,137.77,1.56,68,False
2026-01-09T09:42:20,138.72,1.62,68,False
2026-01-09T09:42:25,137.16,7.45,68,False
2026-01-09T09:42:30,132.57,6.27,68,False
2026-01-09T09:42:36,127.33,7.71,68,False
2026-01-09T09:42:41,116.49,2.05,68,False
2026-01-09T09:42:46,112.94,7.65,68,False
2026-01-09T09:42:51,115.13,2.68,68,False
2026-01-09T09:42:56,116.21,2.18,68,False
2026-01-09T09:43:01,108.3,2.04,68,False
2026-01-09T09:43:06,111.11,0.5,68,False
2026-01-09T09:43:11,108.88,4.61,68,False
2026-01-09T09:43:16,103.2,4.48,68,False
2026-01-09T09:43:21,95.24,5.47,68,False
2026-01-09T09:43:26,102.63,1.98,68,False
2026-01-09T09:43:31,108.37,7.5,68,False
2026-01-09T09:43:36,101.2,7.89,68,False
2026-01-09T09:43:41,99.34,5.39,68,False
2026-01-09T09:43:46,105.15,2.42,68,False
2026-01-09T09:43:51,109.06,3.1,68,False
2026-01-09T09:43:56,115.12,1.39,68,False
2026-01-09T09:44:02,112.91,2.42,68,False
2026-01-09T09:44:07,110.38,4.08,68,False
2026-01-09T09:44:12,106.34,3.83,68,False
2026-01-09T09:44:17,108.89,2.16,68,False
2026-01-09T09:44:22,100.59,0.82,68,False
2026-01-09T09:44:27,97.17,1.04,68,False
2026-01-09T09:44:32,93.75,7.28,68,False
2026-01-09T09:44:37,105.33,6.07,68,False
2026-01-09T09:44:42,101.11,1.0,68,False
2026-01-09T09:44:47,92.32,4.57,68,False
2026-01-09T09:44:52,94.41,0.78,68,False
2026-01-09T09:44:57,99.41,6.88,68,False
2026-01-09T09:45:02,97.93,3.36,68,False
2026-01-09T09:45:07,89.94,1.85,68,False
2026-01-09T09:45:12,85.13,4.38,68,False
2026-01-09T09:45:17,85.27,7.41,68,False
2026-01-09T09:45:22,91.94,7.69,68,False
2026-01-09T09:45:27,93.96,3.48,68,False
2026-01-09T09:45:32,93.38,2.54,68,False
2026-01-09T09:45:37,87.67,4.75,68,False
2026-01-09T09:45:42,82.23,6.32,68,False
2026-01-09T09:45:47,81.08,7.12,68,False
2026-01-09T09:45:52,83.35,6.09,68,False
2026-01-09T09:45:57,83.54,6.39,68,False
2026-01-09T09:46:02,79.03,1.88,68,False
2026-01-09T09:46:07,82.89,4.14,68,False
2026-01-09T09:46:12,75.8,5.57,68,False
2026-01-09T09:46:17,81.7,0.98,68,False
2026-01-09T09:46:22,80.19,7.72,68,False
2026-01-09T09:46:27,78.52,5.66,68,False
2026-01-09T09:46:32,85.4,1.04,68,False
2026-01-09T09:46:37,81.19,2.04,68,False
2026-01-09T09:46:42,75.0,3.23,68,False
2026-01-09T09:46:47,81.25,2.62,68,False
2026-01-09T09:46:53,83.95,2.83,68,False
2026-01-09T09:46:58,78.65,1.14,68,False
2026-01-09T09:47:03,78.47,6.0,68,False
2026-01-09T09:47:08,83.1,3.64,68,False
2026-01-09T09:47:13,82.45,2.94,68,False
2026-01-09T09:47:18,87.13,2.34,68,False
2026-01-09T09:47:23,88.44,7.1,68,False
2026-01-09T09:47:28,92.14,3.9,68,False
2026-01-09T09:47:33,97.27,0.89,68,False
2026-01-09T09:47:38,92.8,7.0,68,False
2026-01-09T09:47:43,93.5,6.58,68,False
2026-01-09T09:47:48,84.78,6.1,68,False
2026-01-09T09:47:53,79.38,5.67,68,False
2026-01-09T09:47:58,76.68,2.38,68,False
2026-01-09T09:48:03,76.39,3.49,68,False
2026-01-09T09:48:08,80.97,5.41,68,False
2026-01-09T09:48:13,76.46,7.23,68,False
2026-01-09T09:48:18,78.84,1.24,68,False
2026-01-09T09:48:23,78.77,7.39,68,False
2026-01-09T09:48:28,82.18,4.42,68,False
2026-01-09T09:48:33,77.09,5.09,68,False
2026-01-09T09:48:38,81.91,0.99,68,False
2026-01-09T09:48:43,78.95,4.57,68,False
2026-01-09T09:48:48,82.65,1.11,68,False
2026-01-09T09:48:53,75.5,7.74,68,False
2026-01-09T09:48:58,63.94,2.91,68,False
2026-01-09T09:49:03,61.16,5.21,68,False
2026-01-09T09:49:08,60.57,5.66,68,False
2026-01-09T09:49:13,58.24,2.98,68,False
2026-01-09T09:49:18,64.37,7.23,68,False
2026-01-09T09:49:23,68.98,2.79,68,False
2026-01-09T09:49:28,67.02,2.95,68,False
2026-01-09T09:49:33,65.48,4.86,68,False
2026-01-09T09:49:38,66.25,7.37,68,False
2026-01-09T09:49:44,58.91,7.64,68,False
2026-01-09T09:49:49,57.13,7.98,68,False
2026-01-09T09:49:54,58.56,1.57,68,False
2026-01-09T09:49:59,55.62,4.16,68,False
2026-01-09T09:50:04,50.82,3.38,68,False
2026-01-09T09:50:09,46.84,2.01,68,False
2026-01-09T09:50:14,43.06,3.76,68,False
2026-01-09T09:50:19,41.35,5.12,68,False
2026-01-09T09:50:24,43.29,6.87,68,False
2026-01-09T09:50:29,39.09,1.05,68,False
2026-01-09T09:50:34,36.59,7.65,68,False
2026-01-09T09:50:39,37.29,7.14,68,False
2026-01-09T09:50:44,38.69,7.01,68,False
2026-01-09T09:50:49,41.35,7.0,68,False
2026-01-09T09:50:54,42.05,7.13,68,False
2026-01-09T09:50:59,38.48,3.52,68,False
2026-01-09T09:51:04,38.09,7.8,68,False
2026-01-09T09:51:09,31.86,3.1,68,False
2026-01-09T09:51:14,23.43,4.51,68,True
2026-01-09T09:51:19,29.11,2.37,68,True
2026-01-09T09:51:24,34.27,5.31,68,False
2026-01-09T09:51:29,32.18,0.53,68,False
2026-01-09T09:51:34,33.79,1.55,68,False
2026-01-09T09:51:39,28.72,4.5,68,False
2026-01-09T09:51:44,28.29,2.53,68,False
2026-01-09T09:51:49,28.19,1.29,68,True
2026-01-09T09:51:54,34.28,7.97,68,False
2026-01-09T09:51:59,42.45,4.67,68,False
2026-01-09T09:52:04,37.15,6.86,68,False
2026-01-09T09:52:09,38.02,4.94,68,False
2026-01-09T09:52:14,43.92,6.75,68,False
2026-01-09T09:52:19,40.64,1.9,68,False
2026-01-09T09:52:24,44.27,4.23,68,False
2026-01-09T09:52:29,54.09,4.11,68,False
2026-01-09T09:52:35,56.98,1.83,68,False
2026-01-09T09:52:40,54.33,5.91,68,False
2026-01-09T09:52:45,51.08,1.61,68,False
2026-01-09T09:52:50,50.12,3.69,68,False
2026-01-09T09:52:55,43.78,2.19,68,False
2026-01-09T09:53:00,46.59,2.41,68,False
2026-01-09T09:53:05,55.72,3.44,68,False
2026-01-09T09:53:10,51.95,5.65,68,False
2026-01-09T09:53:15,59.55,5.6,68,False
2026-01-09T09:53:20,55.91,1.82,68,False
2026-01-09T09:53:25,53.66,2.93,68,False
2026-01-09T09:53:30,48.99,0.63,68,False
2026-01-09T09:53:35,48.6,7.62,68,False
2026-01-09T09:53:40,57.04,4.94,68,False
2026-01-09T09:53:45,56.98,0.58,68,False
2026-01-09T09:53:50,57.33,1.62,68,False
2026-01-09T09:53:55,61.65,2.81,68,False
2026-01-09T09:54:00,57.44,0.62,68,False
2026-01-09T09:54:05,63.4,1.5,68,False
2026-01-09T09:54:10,57.92,1.66,68,False
2026-01-09T09:54:15,57.12,4.15,68,False
2026-01-09T09:54:20,59.57,6.26,68,False
2026-01-09T09:54:25,62.6,7.16,68,False
2026-01-09T09:54:30,60.16,7.99,68,False
2026-01-09T09:54:35,52.46,3.2,68,False
2026-01-09T09:54:40,49.62,1.69,68,False
2026-01-09T09:54:45,40.87,1.04,68,False
2026-01-09T09:54:50,37.15,2.46,68,False
2026-01-09T09:54:55,29.91,4.31,68,False
2026-01-09T09:55:00,27.3,6.94,68,True
2026-01-09T09:55:05,15.95,0.72,68,True
2026-01-09T09:55:10,22.55,6.7,68,True
2026-01-09T09:55:15,24.59,3.76,68,True
2026-01-09T09:55:20,21.08,4.14,68,True
2026-01-09T09:55:25,26.49,3.17,68,True
2026-01-09T09:55:31,21.38,6.6,68,True
2026-01-09T09:55:36,21.75,7.4,68,True
2026-01-09T09:55:41,32.0,2.15,68,False
2026-01-09T09:55:46,33.66,6.85,68,False
2026-01-09T09:55:51,37.5,4.37,68,False
2026-01-09T09:55:56,33.69,6.24,68,False
2026-01-09T09:56:01,35.28,6.82,68,False
2026-01-09T09:56:06,33.07,7.99,68,False
2026-01-09T09:56:11,25.74,1.8,68,False
2026-01-09T09:56:16,23.08,3.06,68,True
2026-01-09T09:56:21,28.75,7.58,68,True
2026-01-09T09:56:26,25.2,1.02,68,False
2026-01-09T09:56:31,20.58,2.03,68,True
2026-01-09T09:56:36,19.69,2.58,68,True
2026-01-09T09:56:41,17.67,5.28,68,True
2026-01-09T09:56:46,25.6,5.34,68,True
2026-01-09T09:56:51,19.73,1.39,68,True
2026-01-09T09:56:56,17.01,7.66,68,True
2026-01-09T09:57:01,20.65,6.14,68,True
2026-01-09T09:57:06,22.32,4.16,68,True
2026-01-09T09:57:11,24.07,3.43,68,True
2026-01-09T09:57:16,29.12,6.19,68,True
2026-01-09T09:57:21,29.93,7.64,68,False
2026-01-09T09:57:26,33.99,6.32,68,False
2026-01-09T09:57:31,34.17,2.19,68,False
2026-01-09T09:57:36,39.71,6.34,68,False
2026-01-09T09:57:41,39.3,6.11,68,False
2026-01-09T09:57:46,41.29,3.68,68,False
2026-01-09T09:57:51,48.38,6.42,68,False
2026-01-09T09:57:56,47.8,6.58,68,False
2026-01-09T09:58:01,49.83,3.98,68,False
2026-01-09T09:58:06,40.71,3.05,68,False
2026-01-09T09:58:11,32.67,5.29,68,False
2026-01-09T09:58:16,40.46,3.93,68,False
2026-01-09T09:58:21,35.39,4.43,68,False
2026-01-09T09:58:27,41.66,7.48,68,False
2026-01-09T09:58:32,39.25,1.68,68,False
2026-01-09T09:58:37,41.2,2.83,68,False
2026-01-09T09:58:42,42.61,6.68,68,False
2026-01-09T09:58:47,38.59,6.57,68,False
2026-01-09T09:58:52,37.89,3.35,68,False
2026-01-09T09:58:57,37.33,6.19,68,False
2026-01-09T09:59:02,41.34,0.75,68,False
2026-01-09T09:59:07,39.77,5.43,68,False
2026-01-09T09:59:12,42.52,5.5,68,False
2026-01-09T09:59:17,42.36,0.7,68,False
2026-01-09T09:59:22,45.4,4.0,68,False
2026-01-09T09:59:27,45.58,1.16,68,False
2026-01-09T09:59:32,40.01,1.87,68,False
2026-01-09T09:59:37,49.1,2.35,68,False
2026-01-09T09:59:42,51.26,7.79,68,False
2026-01-09T09:59:47,58.25,2.95,68,False
2026-01-09T09:59:52,61.95,7.4,68,False
2026-01-09T09:59:57,59.23,7.8,68,False
2026-01-09T10:00:03,59.05,5.7,68,False
2026-01-09T10:00:08,67.52,3.17,68,False
2026-01-09T10:00:13,61.92,6.81,68,False
2026-01-09T10:00:18,64.24,3.99,68,False
2026-01-09T10:00:23,56.54,7.54,68,False
2026-01-09T10:00:28,48.7,7.42,68,False
2026-01-09T10:00:33,51.7,0.91,68,False
2026-01-09T10:00:38,49.11,7.98,68,False
2026-01-09T10:00:43,57.36,5.6,68,False
2026-01-09T10:00:48,58.86,4.15,68,False
2026-01-09T10:00:53,55.71,2.61,68,False
2026-01-09T10:00:58,51.02,4.53,68,False
2026-01-09T10:01:03,48.68,4.96,68,False
2026-01-09T10:01:08,44.4,1.9,68,False
2026-01-09T10:01:13,43.0,7.65,68,False
2026-01-09T10:01:18,51.8,5.52,68,False
2026-01-09T10:01:23,53.91,3.55,68,False
2026-01-09T10:01:28,42.72,0.57,68,False
2026-01-09T10:01:33,44.39,1.02,68,False
2026-01-09T10:01:38,36.55,2.44,68,False
2026-01-09T10:01:43,33.13,4.64,68,False
2026-01-09T10:01:48,32.55,7.25,68,False
2026-01-09T10:01:53,30.61,6.62,68,False
2026-01-09T10:01:58,26.93,6.31,68,False
2026-01-09T10:02:03,24.12,7.44,68,True
2026-01-09T10:02:08,25.99,1.23,68,True
2026-01-09T10:02:13,25.12,7.41,68,True
2026-01-09T10:02:18,25.63,1.9,68,False
2026-01-09T10:02:23,24.8,3.07,68,True
2026-01-09T10:02:28,15.66,7.79,68,True
2026-01-09T10:02:33,7.8,7.42,68,True
2026-01-09T10:02:38,7.3,1.94,68,True
2026-01-09T10:02:43,5.7,3.15,68,True
2026-01-09T10:02:48,4.44,7.91,68,True
2026-01-09T10:02:54,-1.12,2.86,68,True
2026-01-09T10:02:59,-3.33,7.39,68,True
2026-01-09T10:03:04,-4.95,0.61,68,True
2026-01-09T10:03:09,-7.06,4.61,68,True
2026-01-09T10:03:14,-10.22,2.12,68,True
2026-01-09T10:03:19,-10.33,1.5,68,True
2026-01-09T10:03:24,-12.79,3.57,68,True
2026-01-09T10:03:29,-7.43,3.0,68,True
2026-01-09T10:03:34,-11.04,6.63,68,True
2026-01-09T10:03:39,-11.68,4.8,68,True
2026-01-09T10:03:44,-6.37,4.71,68,True
2026-01-09T10:03:49,-1.54,4.33,68,True
2026-01-09T10:03:54,-4.06,3.72,68,True
2026-01-09T10:03:59,-15.21,4.36,68,True
2026-01-09T10:04:04,-19.25,3.5,68,True
2026-01-09T10:04:09,-18.57,5.56,68,True
2026-01-09T10:04:14,-13.1,3.07,68,True
2026-01-09T10:04:19,-10.16,7.53,68,True
2026-01-09T10:04:24,-9.9,4.87,68,True
2026-01-09T10:04:29,-11.71,4.58,68,True
2026-01-09T10:04:34,-13.76,6.48,68,True
2026-01-09T10:04:39,-11.15,4.54,68,True
2026-01-09T10:04:44,-9.89,7.28,68,True
2026-01-09T10:04:49,-6.43,2.35,68,True
2026-01-09T10:04:54,-3.3,2.75,68,True
2026-01-09T10:04:59,-5.74,6.3,68,True
2026-01-09T10:05:04,-7.06,3.78,68,True
2026-01-09T10:05:09,-8.36,4.86,68,True
2026-01-09T10:05:14,-13.08,6.58,68,True
2026-01-09T10:05:19,-16.48,2.6,68,True
2026-01-09T10:05:24,-17.44,7.26,68,True
2026-01-09T10:05:29,-17.41,1.39,68,True
2026-01-09T10:05:34,-21.31,5.39,68,True
2026-01-09T10:05:39,-14.75,3.93,68,True
2026-01-09T10:05:44,-9.96,6.14,68,True
2026-01-09T10:05:50,-0.94,5.36,68,True
2026-01-09T10:05:55,-6.55,0.87,68,True
2026-01-09T10:06:00,-13.18,5.05,68,True
2026-01-09T10:06:05,-11.32,5.52,68,True
2026-01-09T10:06:10,-0.77,3.2,68,True
2026-01-09T10:06:15,5.21,7.72,68,True
2026-01-09T10:06:20,13.58,3.93,68,True
2026-01-09T10:06:25,7.85,3.43,68,True
2026-01-09T10:06:30,19.51,3.4,68,True
2026-01-09T10:06:35,33.12,2.24,68,False
2026-01-09T10:06:40,30.19,5.49,68,False
2026-01-09T10:06:45,27.98,7.01,68,False
2026-01-09T10:06:50,22.46,4.34,68,True
2026-01-09T10:06:55,16.76,3.89,68,True
2026-01-09T10:07:00,15.5,5.44,68,True
2026-01-09T10:07:05,14.74,2.92,68,True
2026-01-09T10:07:10,15.05,4.62,68,True
2026-01-09T10:07:15,23.64,3.67,68,True
2026-01-09T10:07:20,19.27,3.38,68,True
2026-01-09T10:07:25,22.89,2.81,68,True
2026-01-09T10:07:30,29.95,0.97,68,True
2026-01-09T10:07:35,25.34,4.97,68,True
2026-01-09T10:07:40,27.07,4.42,68,True
2026-01-09T10:07:45,22.17,5.62,68,True
2026-01-09T10:07:50,25.95,5.99,68,True
2026-01-09T10:07:55,30.62,2.46,68,False
2026-01-09T10:08:00,30.83,6.58,68,False
2026-01-09T10:08:05,34.6,6.86,68,False
2026-01-09T10:08:10,38.22,2.5,68,False
2026-01-09T10:08:15,33.16,1.57,68,False
2026-01-09T10:08:20,31.4,6.28,68,False
2026-01-09T10:08:25,32.31,7.07,68,False
2026-01-09T10:08:30,26.93,1.97,68,False
2026-01-09T10:08:35,15.58,3.65,68,True
2026-01-09T10:08:40,17.58,4.83,68,True
2026-01-09T10:08:46,20.27,6.55,68,True
2026-01-09T10:08:51,16.87,1.8,68,True
2026-01-09T10:08:56,19.46,1.15,68,True
2026-01-09T10:09:01,15.78,6.87,68,True
2026-01-09T10:09:06,15.52,6.44,68,True
2026-01-09T10:09:11,13.5,5.45,68,True
2026-01-09T10:09:16,12.51,0.83,68,True
2026-01-09T10:09:21,1.63,4.88,68,True
2026-01-09T10:09:26,-1.07,1.33,68,True
2026-01-09T10:09:31,7.27,0.53,68,True
2026-01-09T10:09:36,9.63,6.27,68,True
2026-01-09T10:09:41,11.44,7.89,68,True
2026-01-09T10:09:46,8.02,7.75,68,True
2026-01-09T10:09:51,6.82,1.11,68,True
2026-01-09T10:09:56,2.37,7.34,68,True
2026-01-09T10:10:01,5.02,5.92,68,True
2026-01-09T10:10:06,8.82,3.57,68,True
2026-01-09T10:10:11,3.4,0.98,68,True
2026-01-09T10:10:16,1.19,4.13,68,True
2026-01-09T10:10:21,-3.26,6.87,68,True
2026-01-09T10:10:26,-0.47,1.31,68,True
2026-01-09T10:10:31,11.85,5.62,68,True
2026-01-09T10:10:36,15.25,6.8,68,True
2026-01-09T10:10:41,11.67,1.0,68,True
2026-01-09T10:10:46,9.37,1.57,68,True
2026-01-09T10:10:51,7.02,7.74,68,True
2026-01-09T10:10:56,17.19,5.56,68,True
2026-01-09T10:11:01,17.03,0.91,68,True
2026-01-09T10:11:06,18.23,6.86,68,True
2026-01-09T10:11:11,17.89,7.11,68,True
2026-01-09T10:11:16,21.52,4.35,68,True
2026-01-09T10:11:21,25.75,3.74,68,True
2026-01-09T10:11:26,22.13,6.55,68,True
2026-01-09T10:11:31,19.56,2.5,68,True
2026-01-09T10:11:36,18.36,6.61,68,True
2026-01-09T10:11:41,9.3,2.59,68,True
2026-01-09T10:11:46,20.9,5.54,68,True
2026-01-09T10:11:51,25.83,5.51,68,True
2026-01-09T10:11:56,29.63,3.01,68,False
2026-01-09T10:12:01,27.0,7.92,68,False
2026-01-09T10:12:06,24.54,6.84,68,True
2026-01-09T10:12:11,25.6,5.36,68,True
2026-01-09T10:12:16,22.19,4.34,68,True
2026-01-09T10:12:22,24.49,4.88,68,True
2026-01-09T10:12:27,26.62,3.74,68,True
2026-01-09T10:12:32,30.44,1.13,68,False
2026-01-09T10:12:37,23.94,4.76,68,True
2026-01-09T10:12:42,18.45,0.54,68,True
2026-01-09T10:12:47,22.27,5.25,68,True
2026-01-09T10:12:52,28.19,5.25,68,True
2026-01-09T10:12:57,32.4,2.38,68,False
2026-01-09T10:13:02,30.63,6.8,68,False
2026-01-09T10:13:07,31.39,0.54,68,False
2026-01-09T10:13:12,33.15,1.47,68,False
2026-01-09T10:13:17,28.23,5.15,68,False
2026-01-09T10:13:22,23.33,1.17,68,True
2026-01-09T10:13:27,17.19,6.35,68,True
2026-01-09T10:13:32,21.48,5.66,68,True
2026-01-09T10:13:37,24.0,6.57,68,True
2026-01-09T10:13:42,26.39,2.51,68,True
2026-01-09T10:13:47,36.72,1.8,68,False
2026-01-09T10:13:52,33.98,1.52,56,False
2026-01-09T10:13:57,34.06,1.5,56,False
2026-01-09T10:14:02,42.09,3.97,56,False
2026-01-09T10:14:07,37.34,1.07,56,False
2026-01-09T10:14:13,34.68,4.5,56,False
2026-01-09T10:14:18,40.65,7.73,56,False
2026-01-09T10:14:23,44.03,0.54,56,False
2026-01-09T10:14:28,45.52,3.92,56,False
2026-01-09T10:14:33,44.6,1.41,56,False
2026-01-09T10:14:38,44.82,5.91,56,False
2026-01-09T10:14:43,53.15,2.5,56,False
2026-01-09T10:14:48,46.59,3.31,56,False
2026-01-09T10:14:53,57.97,2.9,56,False
2026-01-09T10:14:58,63.91,2.47,56,False
2026-01-09T10:15:03,68.61,5.58,56,False
2026-01-09T10:15:08,67.9,4.63,56,False
2026-01-09T10:15:13,74.77,5.98,56,False
2026-01-09T10:15:18,77.25,4.97,56,False
2026-01-09T10:15:23,75.87,6.58,56,False
2026-01-09T10:15:28,68.04,2.32,56,False
2026-01-09T10:15:33,76.6,4.84,56,False
2026-01-09T10:15:38,84.13,1.9,56,False
2026-01-09T10:15:43,81.38,4.31,56,False
2026-01-09T10:15:48,80.49,3.78,56,False
2026-01-09T10:15:53,72.28,1.56,56,False
2026-01-09T10:15:58,74.4,7.55,56,False
2026-01-09T10:16:03,77.53,5.87,56,False
